seed,schedule,phase,block_position,requested_goal,local_offset,truth_table_class,raw_hard_signature,majority_agreement,tuple_consistency,pure_goal
659,p_y_q,component_1_P,1,P,1,raw_codeword_specific_composite,0000000001000000000000000000000011111100110100001100000011001000,0.609375,0.796875,
659,p_y_q,component_1_P,1,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,2,raw_codeword_specific_composite,0000000000000000000000000000000011111111111111001110110011111100,0.703125,0.890625,
659,p_y_q,component_1_P,1,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,3,raw_codeword_specific_composite,0000000000000000000000000000000011111111111111001111111011111100,0.703125,0.921875,P
659,p_y_q,component_1_P,1,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,4,raw_codeword_specific_composite,0000000000000000000000000000000011111111111111111111111111111110,0.734375,0.984375,P
659,p_y_q,component_1_P,1,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_1_P,1,P,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_2_Y,2,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_2_Y,2,Y,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_2_Y,2,Y,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_2_Y,2,Y,24,raw_codeword_specific_composite,0000000000000000000000000000000001011111111111111111111111111111,0.75,0.96875,P
659,p_y_q,component_2_Y,2,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_2_Y,2,Y,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,33,other_candidate_tuple_consistent,1111111111111111111111111111111111111111111111111111111111111111,0.5,1.0,
659,p_y_q,component_2_Y,2,Y,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,45,raw_codeword_specific_composite,1100111111111111111111111111111100001111111111111100000011111111,0.5,0.8125,
659,p_y_q,component_2_Y,2,Y,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,62,raw_codeword_specific_composite,0000111111011111111000001100111100000000111111110000000011101111,0.515625,0.640625,
659,p_y_q,component_2_Y,2,Y,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_2_Y,2,Y,85,raw_codeword_specific_composite,0000111111110000111100001000111100001111111101001111000011111111,0.71875,0.90625,Y
659,p_y_q,component_2_Y,2,Y,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,p_y_q,component_3_Q,3,Q,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,component_3_Q,3,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,component_3_Q,3,Q,13,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,component_3_Q,3,Q,17,raw_codeword_specific_composite,1011111111110000111100000000111100001111101100001111000000001011,0.671875,0.921875,Y
659,p_y_q,component_3_Q,3,Q,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,component_3_Q,3,Q,24,raw_codeword_specific_composite,1001111111110000111100000011111100001111101100001011000000001011,0.640625,0.890625,
659,p_y_q,component_3_Q,3,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,component_3_Q,3,Q,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,33,raw_codeword_specific_composite,1000111111111001111100001011111100001111100100001011000000001001,0.578125,0.890625,
659,p_y_q,component_3_Q,3,Q,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,45,raw_codeword_specific_composite,1001111111111001111110001001101110001001100110001011000010001001,0.59375,0.90625,
659,p_y_q,component_3_Q,3,Q,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,62,raw_codeword_specific_composite,1001100110011001100110011001100110011001100110011001100010011001,0.734375,0.984375,Q
659,p_y_q,component_3_Q,3,Q,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,component_3_Q,3,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,component_3_Q,3,Q,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,p_y_q,washout,4,,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,17,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,24,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,33,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,45,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,p_y_q,washout,4,,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,0,raw_codeword_specific_composite,0000000001010000000000000100000010010000010000000000000010000000,0.546875,0.890625,
659,q_p_y,component_1_Q,1,Q,1,raw_codeword_specific_composite,1001100011010000000000001100100010011000100100000000000010000000,0.578125,0.765625,
659,q_p_y,component_1_Q,1,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,17,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,2,raw_codeword_specific_composite,1001100011011001100010001000100010011000100110001000100010001000,0.625,0.8125,
659,q_p_y,component_1_Q,1,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,24,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,3,raw_codeword_specific_composite,1001100011011001100010001000100010011000100110001000100010001000,0.625,0.8125,
659,q_p_y,component_1_Q,1,Q,33,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,4,raw_codeword_specific_composite,1001100111011001100010001001100010011001100110011000100010001000,0.65625,0.875,
659,q_p_y,component_1_Q,1,Q,45,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,5,raw_codeword_specific_composite,1001100111011001100010001001100110011001100110011000100010001000,0.671875,0.890625,
659,q_p_y,component_1_Q,1,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,7,raw_codeword_specific_composite,1001100111011001100110011001100110011001100110011000100010001000,0.671875,0.921875,Q
659,q_p_y,component_1_Q,1,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_1_Q,1,Q,9,raw_codeword_specific_composite,1001100110011001100110011001100110011001100110011001100110001001,0.734375,0.984375,Q
659,q_p_y,component_2_P,2,P,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_2_P,2,P,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_2_P,2,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,13,raw_codeword_specific_composite,0001000100010001100110011001100110011001100110011001100110011001,0.75,0.9375,Q
659,q_p_y,component_2_P,2,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,17,raw_codeword_specific_composite,0001000100010001000100010001000110111011100110011011101110111011,0.75,0.78125,
659,q_p_y,component_2_P,2,P,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_2_P,2,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_2_P,2,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_2_P,2,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_2_P,2,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_2_P,2,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_2_P,2,P,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_p_y,component_3_Y,3,Y,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,component_3_Y,3,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,component_3_Y,3,Y,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,component_3_Y,3,Y,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,component_3_Y,3,Y,24,raw_codeword_specific_composite,0000010000001100000011000000110011111111111111111111111111111111,0.671875,0.890625,
659,q_p_y,component_3_Y,3,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,component_3_Y,3,Y,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,33,raw_codeword_specific_composite,0000001000100010001000100000001001110110001000000111011000100010,0.453125,0.796875,
659,q_p_y,component_3_Y,3,Y,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,45,raw_codeword_specific_composite,0110111001101111111011101110111001000110010000001111011001101110,0.3125,0.78125,
659,q_p_y,component_3_Y,3,Y,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,62,raw_codeword_specific_composite,0000111111111111110000000000111101000111011100000111000000101110,0.59375,0.8125,
659,q_p_y,component_3_Y,3,Y,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,component_3_Y,3,Y,85,raw_codeword_specific_composite,0000111111110101111100000000111100001111011100001111000000001111,0.703125,0.953125,Y
659,q_p_y,component_3_Y,3,Y,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_p_y,washout,4,,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,13,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,17,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,24,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_p_y,washout,4,,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_1_Q,1,Q,0,raw_codeword_specific_composite,0000000001010000000000000100000010010000010000000000000010000000,0.546875,0.890625,
659,q_y_p,component_1_Q,1,Q,1,raw_codeword_specific_composite,1001100011010000000000001100100010011000100100000000000010000000,0.578125,0.765625,
659,q_y_p,component_1_Q,1,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,17,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,2,raw_codeword_specific_composite,1001100011011001100010001000100010011000100110001000100010001000,0.625,0.8125,
659,q_y_p,component_1_Q,1,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,24,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,3,raw_codeword_specific_composite,1001100011011001100010001000100010011000100110001000100010001000,0.625,0.8125,
659,q_y_p,component_1_Q,1,Q,33,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,4,raw_codeword_specific_composite,1001100111011001100010001001100010011001100110011000100010001000,0.65625,0.875,
659,q_y_p,component_1_Q,1,Q,45,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,5,raw_codeword_specific_composite,1001100111011001100010001001100110011001100110011000100010001000,0.671875,0.890625,
659,q_y_p,component_1_Q,1,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,7,raw_codeword_specific_composite,1001100111011001100110011001100110011001100110011000100010001000,0.671875,0.921875,Q
659,q_y_p,component_1_Q,1,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_1_Q,1,Q,9,raw_codeword_specific_composite,1001100110011001100110011001100110011001100110011001100110001001,0.734375,0.984375,Q
659,q_y_p,component_2_Y,2,Y,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_2_Y,2,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_2_Y,2,Y,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_2_Y,2,Y,17,raw_codeword_specific_composite,1011101110111011101110111011101100010001000100010001000100010001,0.5,0.75,
659,q_y_p,component_2_Y,2,Y,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_2_Y,2,Y,24,raw_codeword_specific_composite,1011101110111011101110111011101110011001000100011001100100011001,0.578125,0.828125,
659,q_y_p,component_2_Y,2,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_2_Y,2,Y,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,33,raw_codeword_specific_composite,1101100110011001110110011001100110011001100110011001100010011001,0.703125,0.953125,Q
659,q_y_p,component_2_Y,2,Y,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,45,raw_codeword_specific_composite,1101110111011001110110011001100111011001100100001101100110011001,0.65625,0.875,
659,q_y_p,component_2_Y,2,Y,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,62,raw_codeword_specific_composite,1001111111010001111110110001101110011011100100001011101100001001,0.625,0.8125,
659,q_y_p,component_2_Y,2,Y,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_2_Y,2,Y,85,raw_codeword_specific_composite,0001111111110001111100010000111100001111101100001111000000001011,0.671875,0.921875,Y
659,q_y_p,component_2_Y,2,Y,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,q_y_p,component_3_P,3,P,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_3_P,3,P,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_3_P,3,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,13,raw_codeword_specific_composite,0000111111110000111100000000111100101111111100001111000000001111,0.734375,0.984375,Y
659,q_y_p,component_3_P,3,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,17,raw_codeword_specific_composite,0000011101100000011100000000011101101111111100101111001000101111,0.59375,0.90625,
659,q_y_p,component_3_P,3,P,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_3_P,3,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,24,raw_codeword_specific_composite,0000010000000000000000000000001011101111111111101111111111101111,0.671875,0.921875,P
659,q_y_p,component_3_P,3,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_3_P,3,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_3_P,3,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_3_P,3,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,component_3_P,3,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,component_3_P,3,P,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,q_y_p,washout,4,,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,q_y_p,washout,4,,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
